Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Education [ Jauharabad Campus ],Joharabad,BS,4 Years,20214,02-09-2025,Mathematics
"Government College University Lahore, Kala Shah Kaku Campus",Kala Shah Kaku,BS,4 Years,0,11-12-2025,Mathematics
Universtiy Of Engineering And Technology (sub Campus),Kala Shah Kaku,BS,4 Years,62427,02-06-2025,Mathematics
Bahria University ( Karachi Campus ),Karachi,BS,4 Years,80889,02-12-2024,Mathematics
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,B.Sc. [Hons],4 Years,34400,10-01-2025,Mathematics
"Mehran University Of Engineering And Technology ( Szab Campus, Khair Pur )",Khair Pur,BS,4 Years,0,10-05-2025,Mathematics
Arid Institute Of Management Sciences,Lahore,BS,4 Years,0,29-10-2021,Mathematics
Comsats University Islamabad( Lahore Campus ),Lahore,BS,4 Years,112200,17-07-2025,Mathematics
National University Of Modern Languages ( Lahore  Campus ),Lahore,BS,4 Years,0,09-12-2025,Mathematics
University Of Gujrat (lahore Campus),Lahore,BS,4 Years,0,25-08-2018,Mathematics
University Of Sargodha ( Lahore Campus ),Lahore,BS,4 Years,0,30-09-2017,Mathematics
"Quaid-e-awam University Of Engineering, Science And Technology, Larkana Campus",Larkana,BS,4 Years,0,18-07-2022,Mathematics
Government College University Faisalabad (layyah Campus),Layyah,BS,4 Years,0,04-09-2023,Mathematics
"The Islamia University Of Bahawalpur, Liaqatpur Campus",Liaqatpur,BS,4 Years,45565,30-06-2025,Mathematics
University Of Sargodha ( Mandi Baha-ud-din Campus ),Mandi Baha-ud-din,BS,4 Years,0,30-09-2017,Mathematics
University Of Sargodha ( Mianwali Campus ),Mianwali,BS,4 Years,0,24-09-2018,Mathematics
University College Of Education,Multan,BS,4 Years,0,14-07-2023,Mathematics
University Of Engineering & Technology (narowal Campus),Narowal,BS,4 Years,62427,22-03-2026,Mathematics
University Of Gujrat (narowal Campus,Narowal,BS,4 Years,0,26-07-2017,Mathematics
University Of Education,Okara,BS (HONS),4 Years,9400,21-09-2015,Mathematics
University Of Makran,Panjgur,BS,4 Years,8053,25-10-2024,Mathematics
National University Of Modern Languages ( Quetta Campus ),Quetta,BS,4 Years,62000,24-03-2023,Mathematics
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,BS,4 Years,45565,30-06-2025,Mathematics
"National University Of Modern Languages, Rawalpindi Campus",Rawalpindi,BS,4 Years,62000,28-07-2023,Mathematics
University Of Gujrat (rawalpindi Campus),Rawalpindi,BS,4 Years,0,26-07-2018,Mathematics
Comsats University Islamabad ( Sahiwal Campus ),Sahiwal,BS,4 Years,112200,16-01-2026,Mathematics
"Government College University Faisalabad, Sahiwal Campus",Sahiwal,BS,4 Years,0,04-09-2023,Mathematics
Shah Abdul Latif University (sub Campus),Shikar Pur,BS,4 Years,0,05-12-2018,Mathematics
"Shaheed Benazir Bhutto Women University Peshawar, Sub Campus",Swabi,BS,4 Years,0,10-10-2013,Mathematics
University Of Agriculture Faisal Abad[toba Tek Singh Campus],Toba Tek Singh,BS,4 Years,46200,28-07-2025,Mathematics
"Bahauddin Zakariya University, ( Vehari Campus )",Vehari,BS,4 Years,27150,02-01-2026,Mathematics
Comsats University Islamabad ( Vehari Campus ),Vehari,BS,4 Years,112200,16-01-2026,Mathematics
University Of Education [ Vehari Campus ],Vehari,BS,4 Years,20214,02-09-2025,Mathematics
National College Of Business Administration And Economics ( Bahwal Pur Campus ),Bahawal Pur,BS,4 Years,0,19-10-2025,Mathematics
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,98000,18-10-2025,Mathematics
The University Of Lahore ( Chanab Campus),Gujrat,BS,4 Years,0,13-09-2019,Mathematics
Preston University [isb],Islamabad,BS,4 Years,80000,30-10-2025,Mathematics
Preston University [lhr],Lahore,BS,4 Years,80000,20-06-2016,Mathematics
Riphah International University Lahore,Lahore,BS,4 Years,0,15-01-2024,Mathematics
National College Of Business Administration And Economics ( Multan Campus ),Multan,BS,4 Years,0,19-10-2025,Mathematics
The University Of Lahore ( Baba Fareed Campus ),Pak Pattan,BS,4 Years,0,20-02-2021,Mathematics
Qurtuba University Of Science & Information Technology,Peshawar,BS,4 Years,0,31-10-2024,Mathematics
National College Of Business Administration & Economics ( Rahim Yar Khan Campus ),Rahim Yar Khan,BS,4 Years,0,03-11-2024,Mathematics
Riphah International University ( Rawalpindi Campus ),Rawalpindi,BS,4 Years,0,19-09-2018,Mathematics
"The University Of Lahore, Sub Campus",Sargodha,BS,4 Years,0,08-02-2025,Mathematics
"University Of Management And Technology, Sialkot Campus",Sialkot,BS,4 Years,0,30-10-2021,Mathematics
Government S E College,Bahawal Pur,BS,4 Years,0,26-09-2014,Mathematics
Government Postgraduate College,Bannu,BS,4 Years,0,31-08-2013,Mathematics
Government Post Graduate College,Burewala,BS,4,3500,06-11-2020,Mathematics
Government Postgraduate College,Chakwal,BS,4 Years,0,30-11--0001,Mathematics
Government Abdul Ali Khan Degree College,Charsadda,BS,4 Years,0,27-08-2018,Mathematics
Government Degree College Tangi,Charsadda,BS,4 Years,0,27-08-2018,Mathematics
Government Postgraduate College,Charsadda,BS,4 Years,0,27-08-2018,Mathematics
Government Degree College For Women[company Bagh],D.g.khan,BS,4 Years,0,30-11--0001,Mathematics
Government Post Graduate College,D.g.khan,BS,4 Years,0,30-11--0001,Mathematics
Government College For Women [madina Town],Faisalabad,BS,4 Years,0,30-11--0001,Mathematics
Government Post Graduate College Of Science,Faisalabad,BS,4 Years,0,23-09-2024,Mathematics
Government Post Graduate College [samanabad],Faisalabad,BS,4 Years,0,23-09-2023,Mathematics
"Uaf Community Collge, Jhang Road",Faisalabad,BS,4 Years,0,28-07-2025,Mathematics
Government Post Graduate College For Women [satellite Town],Gujranwala,BS,4 Years,0,10-09-2024,Mathematics
Government Post Graduate College[satellite Town],Gujranwala,BS (HONS),4 Years,0,02-10-2025,Mathematics
Government Post Graduate Islamia College,Gujranwala,BS,4 Years,0,08-10-2025,Mathematics
"Islamabad College For Boys, G-6/3",Islamabad,BS,4 Years,0,30-08-2024,Mathematics
Islamabad Model College For Girls Shalimar F-6/2,Islamabad,BS,4 Years,0,07-09-2025,Mathematics
"Islamabad Model College For Girls,g-10/4 ( Postgraduate)",Islamabad,BS,4 Years,0,07-09-2025,Mathematics
"Islamabad Model Postgraduate College, H-8",Islamabad,BS,4 Years,0,07-09-2025,Mathematics
Government Post Graduate College,Jhang,BS (HONS),4 Years,0,30-09-2025,Mathematics
Government Degree College,Kahuta,BS,4 Years,0,31-12-2021,Mathematics
Government Superior Science College,Karachi,BS,4 Years,0,31-12-2025,Mathematics
Government Postgraduate College,Kohat,BS,4 Years,0,20-08-2014,Mathematics
Apwa Degree College For Women[jail Road],Lahore,CERT,4,3500,02-10-2024,Mathematics
"F.g Degree College, Aziz Bhatti Road",Lahore,BS,4 Years,0,28-09-2019,Mathematics
Government College For Boys[model Town],Lahore,BS,4 Years,0,30-10-2021,Mathematics
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Mathematics
Government College [baghbanpura],Lahore,BS,4 Years,0,05-11-2022,Mathematics
Government College [township],Lahore,BS,4 Years,0,07-09-2024,Mathematics
Government Dyal Singh College[laxmi Chowk],Lahore,BS,4 Years,3500,31-10-2022,Mathematics
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-09-2023,Mathematics
Government Islamia College [railway Road],Lahore,BS,4 Years,0,15-10-2021,Mathematics
Government Islamia Post Graduate College For Women,Lahore,BS,4 Years,0,30-11--0001,Mathematics
Government Islamia Post Graduate College For Women [cooper Road],Lahore,BS,4 Years,0,21-09-2023,Mathematics
Government M.a.o College,Lahore,BS (HONS),4 Years,0,31-12-2022,Mathematics
Government Post Graduate College For Women [samanabad],Lahore,BS (HONS),4 Years,0,28-10-2021,Mathematics
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Mathematics
Government Queen Marry College,Lahore,BS,4 Years,0,15-07-2024,Mathematics
Queen Marry College,Lahore,BS (HONS),4 Years,0,03-10-2020,Mathematics
Government Post Graduate College,Mandi Baha-ud-din,BS,4 Years,0,26-10-2020,Mathematics
Government Postgraduate College,Mansehra,BS,4 Years,0,22-08-2015,Mathematics
University College For Women,Mardan,AD,2 Years,52678,18-08-2025,Mathematics
"Government College Of Education, Fazalpur",Mir Pur (ajk),BS,4 Months,0,30-09-2018,Mathematics
Government Shah Abdul Latif Boys College,Mir Pur Khas,BS,4 Years,0,24-01-2026,Mathematics
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Mathematics
Government College Of Science,Multan,BS,4 Years,0,23-10-2018,Mathematics
Government College,Muzafargarh,BS,4 Years,0,05-10-2021,Mathematics
Government Post Graduate College,Nowshera,BS,4 Years,0,08-09-2014,Mathematics
Government College For Boys,Peshawar,BS,4 Years,0,30-08-2017,Mathematics
Government College Peshawar,Peshawar,BS,4 Years,0,31-08-2019,Mathematics
Government Degree College For Bys[hayatabad],Peshawar,BS,4 Years,0,31-08-2018,Mathematics
Government Superior Science College,Peshawar,BS,4 Years,0,20-08-2016,Mathematics
"F. G. Girls Degree College, Madrissa Road",Quetta,BS,4 Years,0,13-10-2025,Mathematics
F.g Boys Degree College,Quetta,BS,4 Years,0,13-10-2025,Mathematics
General Musa Government Degree College,Quetta,BS,4 Years,0,05-10-2020,Mathematics
Government College [quet],Quetta,BS,4 Years,0,05-04-2025,Mathematics
Government Inter Girls College Satellite Town,Quetta,BS,4 Years,0,20-04-2025,Mathematics
Khawaj Farid Government Post Graduate College,Rahim Yar Khan,BS,4 Years,0,10-10-2020,Mathematics
F.g Sir Syed Degree College,Rawalpindi,BS,4 Years,0,03-10-2023,Mathematics
Government Post Graduate College[asghar Mall ],Rawalpindi,BS,4 Years,0,17-08-2025,Mathematics
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Mathematics
Government Postgraduate College For Women[satellite Town],Rawalpindi,BS,4 Years,0,08-09-2013,Mathematics
"Government Postgraduate College, Boys [satellite Town]",Rawalpindi,BS,4 Years,0,24-08-2024,Mathematics
Nisar Shaheed College,Risalpur,BS,4 Years,0,08-09-2019,Mathematics
Government Post Graduate College,Sahiwal,BS,4 Years,0,09-10-2013,Mathematics
Government Post Grduate College For Women,Sahiwal,BS,4 Years,0,10-11-2022,Mathematics
Government Post Graduate College,Sammandri,BS,4 Years,0,09-10-2018,Mathematics
Government Ambala Muslim College,Sargodha,BS,4 Years,0,30-11--0001,Mathematics
Government Murray College,Sialkot,BS,4 Years,15000,18-08-2023,Mathematics
Government Postgraduate College For Women,Sialkot,BS,4 Years,0,30-11--0001,Mathematics
Government Post Graduate College,Swabi,BS,4 Years,0,05-09-2015,Mathematics
Government Degree College,Timergara,BS,4 Years,0,08-10-2021,Mathematics
F.g College For Men,Wah Cantt,BS,4 Years,0,30-09-2022,Mathematics
Federal Government Post Graduate College For Women,Wah Cantt,BS,4 Years,0,30-09-2022,Mathematics
"Riphah Community College, Abbotabad Campus",Abbottabad,BS,4 Years,0,31-08-2023,Mathematics
Heritage College,Arif Wala,BS,4 Years,0,21-10-2017,Mathematics
"Riphah International College, Bahawlpur",Bahawal Pur,AD,2 Years,0,31-10-2022,Mathematics
Kalarkahar Science College,Chakwal,BS,4 Years,0,23-09-2018,Mathematics
Abdul Salam College,Faisalabad,BS,4 Years,0,25-11-2017,Mathematics
Ali Fatimah College Of Science & Management,Faisalabad,BS,4 Years,0,20-10-2020,Mathematics
Chenab College Of Advance Studies,Faisalabad,BS,4 Years,0,20-10-2020,Mathematics
Edison College,Faisalabad,BS,4 Years,0,07-08-2017,Mathematics
Faisalabad College For Women[main Samanabad Road],Faisalabad,BS,4 Years,0,04-08-2017,Mathematics
Fortune Institute Of Advance Studies,Faisalabad,BS,4 Years,0,30-11-2021,Mathematics
Ilm College,Faisalabad,BS,4 Years,0,25-10-2019,Mathematics
Informatics Group Of Colleges,Faisalabad,AD,2 Years,36000,07-01-2023,Mathematics
Kingston College Of Science And Commerce,Faisalabad,BS,4 Years,0,21-10-2017,Mathematics
"Kips College, Boys, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Mathematics
"Kips College, Girls, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Mathematics
Shiblee College Of Commerce & Science,Faisalabad,BS,4 Years,0,24-10-2020,Mathematics
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BS,4 Years,0,24-10-2020,Mathematics
Shifa College For Women,Faisalabad,BS,4 Years,0,16-11-2019,Mathematics
