Institute,City,Degree,Duration,Fee,Deadline,Subject
Government Degree College,Timergara,BS,4 Years,0,08-10-2021,Botany
Federal Government Post Graduate College For Women,Wah Cantt,BS,4 Years,0,30-09-2022,Botany
"Riphah Community College, Abbotabad Campus",Abbottabad,AD,2 Years,0,31-08-2023,Botany
"Riphah International College, Bahawlpur",Bahawal Pur,AD,2 Years,0,31-10-2022,Botany
Kalarkahar Science College,Chakwal,BS,4 Years,0,07-10-2016,Botany
Edison College,Faisalabad,BS,4 Years,0,07-08-2017,Botany
Informatics Group Of Colleges,Faisalabad,AD,2 Years,36000,07-01-2023,Botany
Shifa College For Women,Faisalabad,BS,4 Years,0,16-11-2019,Botany
"Superior College , Girls",Faisalabad,BS,4 Years,0,27-12-2021,Botany
"Concorida Colleges, Gujranwala",Gujranwala,BS,4 Years,0,30-09-2019,Botany
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Botany
"Iqra Degree College, Havelian",Havelian,AD,2 Years,0,04-12-2021,Botany
"Concordia Colleges, Kasur",Kasur,BS,4 Years,0,30-09-2019,Botany
Central Park College Of Allied Health Sciences,Lahore,BS,4 Years,0,30-09-2019,Botany
Concordia Colleges,Lahore,BS,4 Years,0,28-10-2020,Botany
Informatics Group Of Colleges,Lahore,BS,4 Years,0,31-07-2024,Botany
Punjab Group Of Colleges,Lahore,BS,4 Years,0,13-10-2018,Botany
"Riphah International College, Lahore",Lahore,AD,2 Years,0,01-11-2024,Botany
Fgk College,Layyah,BS,4 Years,0,27-10-2018,Botany
Gabriel College,Mandi Baha-ud-din,B.Sc. [Hons],4 Years,0,31-10-2015,Botany
"Rise Group Of Colleges, Girls",Multan,BS,4 Years,0,27-09-2014,Botany
"Misali Zakriya Graduate College, Dinpur",Muzafargarh,BS,4 Years,0,04-12-2021,Botany
Vertex College Of Science And Technology,Peshawar,AD,2 Years,0,27-09-2018,Botany
N I C C A S Postgraduate College,Rahim Yar Khan,BS,4 Years,0,27-09-2019,Botany
Comand College,Sahiwal,BS,4 Years,0,03-10-2019,Botany
"The Readers Group Of Colleges, Boys",Sargodha,BS,4 Years,0,16-10-2020,Botany
Superior College For Boys,Sillanwali,BS,4 Years,0,18-09-2021,Botany
Superior College For Girls,Sillanwali,BS,4 Years,0,18-09-2021,Botany
South Punjab Institute Of Science & Technology,D.g.khan,BS,4 Years,0,30-10-2017,Botany
Gulab Devi Post Graduate Medical Institute,Lahore,BS,4 Years,0,30-11--0001,Botany
Kaims International Institute,Multan,BS,4 Years,0,31-07-2019,Botany
Inama Institute Of Natural And Management Sciences,Rawalpindi,BS,4 Years,0,15-10-2017,Botany
Abdul Wali Khan University ( Shankar Campus ),Mardan,BS,4 Years,45000,30-11--0001,Botany
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Botany
Abdulwali Khan University ( Timergara Campus ),Timergara,BS,4 Years,45000,18-08-2025,Botany
