Institute,City,Degree,Duration,Fee,Deadline,Subject
Government Jinnah Degree College For Women[mozang],Lahore,AD,2 Years,0,20-10-2021,Arts
Government Khwaja Rafique Shaheed College,Lahore,BA [PASS],2 Years,0,03-10-2015,Arts
Government Kulliyat Ul Binat College For Women,Lahore,BA [PASS],2 Years,0,20-09-2012,Arts
Government Model College For Women,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Government Model Degree College For Boys,Lahore,BA [PASS],2 Years,0,17-08-2013,Arts
Government Queen Marry College,Lahore,AD,2 Years,0,15-07-2024,Arts
"Government Rabia Basri College For Women, Walton Road",Lahore,BA [PASS],2 Years,0,28-09-2015,Arts
Queen Marry College,Lahore,AD,2 Years,0,03-10-2020,Arts
Government Id Janjua College For Women,Lala Musa,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Boys,Landi Kotal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Arts & Commerce College,Larkana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Larkana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Larkana,BA [PASS],2 Years,0,01-01-1970,Arts
Government S.s Degree College,Larkana,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Layyah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Layyah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College,Layyah,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Liaqatabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Liaqatpur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Liaqatpur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Lodhran,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women 365/w.b[dunyapur],Lodhran,BOL,2 Years,0,01-01-1970,Arts
Government Degree College,Loralai,AD,2 Years,0,15-10-2024,Arts
Government Girls Degree College,Loralai,AD,2 Years,0,15-10-2024,Arts
Government College,Lund Khawar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Mailsi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Mailsi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Malikwal,BA [PASS],2 Years,0,01-01-1970,Arts
Federal Government Inter College,Mangla,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College ( Oghi),Mansehra,BA [PASS],2 Years,0,01-01-1970,Arts
